,Title,Link,Genre,Author,Description
17,Nghệ Thuật Làm Bếp - 170 Món Ăn Chay,https://khosachonline.com/sach/nghe-thuat-lam-bep-170-mon-an-chay,Ẩm thực - Nấu ăn,Võ Thị Hòa,"Nghệ thuật làm bếp 170 món ăn chay: Phần 1 do Võ Thị Hòa biên soạn sẽ giúp các bạn biết cách làm một số món ăn chay như mì xào, bún Huế, chả tôm, mắm lóc chưng, canh chua, lạp xưởng Hiện nay ăn chay đang là một xu hướng đang được nhiều người ưa chuộng bởi lợi ích của việc ăn chay đem lại. Và để làm đa dạng hơn thực đơn bữa ăn với các món chay mời các bạn tham khảo cuốn Nghệ thuật làm bếp 170 món ăn chay. Mời các bạn tham khảo tài liệu để bổ sung thêm kiến thức về việc làm món chay cũng như có thêm hiểu biết về ẩm thực Việt Nam."
18,150 Thực Đơn Ăn Dặm Giúp Bé Thông Minh Và Mau Lớn,https://khosachonline.com/sach/150-thuc-don-an-dam-giup-be-thong-minh-va-mau-lon,Ẩm thực - Nấu ăn,Kim Thanh,"Dinh dưỡng là một trong những yếu tố quan trọng quyết định tới sự phát triển trí lực của trẻ . Đặc biệt khi trẻ bước vào thời kỳ ăn dặm – giai đoạn quan trọng đánh dấu bước phát triển mới của trẻ, thì những kiến thức cơ bản về việc bổ sung dinh dưỡng, cách chế biến các món ăn dặm… luôn là vấn đề khiến các bà mẹ trẻ quan tâm.
Cuốn sách này sẽ giải đáp những câu hỏi vốn làm đau đầu không ít các bà mẹ: Ngoài nguồn sữa mẹ. cần bổ sung cho bé thêm những nguồn thực phẩm nào? đối với từng giai đoạn phát triển của con trẻ, thực phẩm cung cấp và phương pháp chế biến món ăn của trẻ có gì thay đổi? để con được thông minh, nên bổ sung những thức ăn gì cho đúng…
Những thực đơn được giới thiệu trong cuốn sách này đều rất đơn giản, dễ thực hiện, dễ tìm nguyên liệu; phù hợp với khẩu vị, nhu cầu dinh dưỡng của bé cũng như văn hoá ẩm thực truyền thống của Việt nam. Cuốn sách sẽ làm các bà mẹ tự tin và yên tâm hơn khi chăm sóc các bé, giúp các bé thông minh và mau lớn."
19,150 Món Ăn Ngon Cho Bé,https://khosachonline.com/sach/150-mon-an-ngon-cho-be,Ẩm thực - Nấu ăn,Tạ Ngọc Ái,"""150 Món Ăn Ngon Của Bé"": Thức ăn có đầy đủ chất dinh dưỡng là điều kiện thiết yếu cho sức khỏe và sự tăng trưởng ở trẻ em. Xây dựng một số món ngon cho bé được xem là cách làm hiệu quả nhất để đẩy lùi các căn bệnh biếng ăn, đồng thời giúp kích thích quá trình ăn uống ở trẻ được diễn ra một cách ổn định và khoa học hơn.  
Bạn luôn phải vất vả mỗi khi cho trẻ nhà mình ăn?
Con bạn luôn kêu khóc hoặc chạy chốn mỗi khi đến giờ ăn?
Cảnh tưởng dượt đuổi thức ăn sẽ không còn diễn ra nếu như bạn lựa chọn cho mình những công thức chế biến món ăn hấp dẫn cho trẻ. Món ăn hấp dẫn sẽ kích thích trẻ ăn ngon và thích thú.
Cuốn sách “150 món ăn ngon của bé” sẽ giúp các bậc phụ huynh chế biến những món ăn vừa ngon bổ, giúp trẻ ăn ngon miệng. Với danh mục những món ngon cho bé trên, hy vọng mẹ sẽ có thêm nhiều sự lựa chọn kích thích quá trình ăn uống cho bé được hiệu quả!"
20,120 Món Ăn Ngon Việt Nam,https://khosachonline.com/sach/120-mon-an-ngon-viet-nam,Ẩm thực - Nấu ăn,Hà Châu,"Những món ngon, những bữa ăn đầm ấm là phần không thể thiếu để xây đắp và củng cố hạnh phúc gia đình. Cuốn sách 120 Món Ăn Ngon Việt Nam được biên soạn giúp bạn duy trì những bữa cơm truyền thống đơn giản nhưng ngon miệng cho gia đình mình giữa nhịp sống bận rộn của thời hiện đại.

Cuốn sách trình bày những công thức nấu ăn đơn giản, dễ làm, hợp khẩu vị của người Việt, giúp bạn tiết kiệm thời gian, có thêm nhiều giây phút hạnh phúc bên những người thân yêu.
Cuốn sách gồm những nội dung chính như sau""
Chương 1: Lựa chọn thực phẩm tươi sống
Chương 2: Món canh
Chương 3: Các món luộc, hấp
Chương 4: Món xào
Chương 5: Món rán
Chương 6: Các món hầm, kho
Chương 7: Nộm
Chương 8: Các món xôi, chè."
21,81 Món Xôi Ngon,https://khosachonline.com/sach/81-mon-xoi-ngon,Ẩm thực - Nấu ăn,Trâm Anh - Quế Anh,"Một vài kết hợp giữa gạo nếp và một số thực phẩm khác sẽ làm nên những món xôi đơn giản trở thành một món ăn ngon miệng, đồng thời tăng cường dinh dưỡng và là một vị thuốc tự nhiên giúp tăng cường sức khoẻ như: xôi cốm, xôi gấc, xôi gà, xôi xoài, xôi xéo, cơm gà - xôi gà, cơm nếp bí đỏ, cơm nếp chay...

81 món xôi ngon gồm:
Phần I: Các món xôi
1. Các món xôi
2. Hướng dẫn nấu các món xôi
Phần II: Cơm nếp
1. Bàn luận về cơm nếp
2. Hướng dẫn một số món từ cơm nếp"
22,81 Món Chè Đặc Biệt 3 Miền,https://khosachonline.com/sach/81-mon-che-dac-biet-3-mien,Ẩm thực - Nấu ăn,Trâm Anh - Quế Anh,"Mùa hè đến kéo theo cái nắng nóng nực, được thưởng thức một cốc chè do chính tay mình nấu thực sự là một điều hạnh phúc. Chính vì vậy cuốn sách ""81 món chè đặc biệt 3 miền"" được coi là cẩm nang nấu chè không thể thiếu được trong gia đình nhỏ của chúng ta. Hãy thử sức làm món chè mình yêu thích đi nào?
Chè được coi là một món tráng miệng mà chúng ta có thể thưởng thức quanh năm, nó xuất hiện trong các nhà hàng sang trọng cũng như các bữa ăn đơn thuần của các gia đình. Từ lâu Chè được coi là món ăn cổ truyền của dân tộc Việt Nam thường dùng trong các ngày lễ tết và dùng như món ăn chơi, trắng miện sau bữa chính.
Ở từng vùng miền, có các loại chè khác nhau, mỗi loại đều mang một hương vị riêng, và đều có thể thưởng thức nóng hoặc lạnh. Khác với món ăn mặn chè được chế biến khá đơn giản nhưng không kém phần tinh tế và hấp dẫn, cũng đòi hỏi khá tỉ mỉ, nguyên liệu dùng để chế biến là các loại ngũ cốc như đậu, ngô và các loại bột như bột năng, bột khoai, bột đao, bột sắn dây, gọa nếp kết hợp các hương liệu như tinh dầu bưởi, vani, gừng và không thể thiếu là đường.
Trong cuốn sách 81 món chè đặt biệt 3 miền Bắc Trung Nam hướng dẫn nấy những loại chè sau:
Cách nấu Chè bắp
Cách nấu Chè đậu xanh
Cách nấu Chè chuối
Cách nấu chè Thập Cẩm
Cách nấu chè Trân Châu, nhãn nhục
Cách nấu chè Huế
Cách nấu chè Khoai tía
Cách nấu chè Long Nhãn Bọc Sen
Cách nấu chè trôi nước nhân tôm thịt
Cách nấu chè đậu ván bột lộc
Cách nấu chè thịt lợn quay
Cách nấu chè đậu ngự
Cách nấu chè hạt sen kiểu huế
Cách nấu chè ngũ sắc
Cách nấu chè khoai hạt é
Cách nấu chè bưởi..."
23,Kỹ Thuật Nấu Ăn Đãi Tiệc - 60 Món Tôm,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-tom,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Trong các bữa tiệc, món ăn được chế biến từ tôm thường hấp dẫn khẩu vị và được nhiều thực khách yêu thích bởi cách thức chế biến đa dạng, món ăn ngon miệng và đầy đủ dưỡng chất.
Cuốn sách này giúp bạn đọc nâng cao tay nghề nấu nướng khéo léo của mình thông qua 60 món tôm như: Tôm càng uyên ương, Tôm bọc xôi chiên, Tôm dạ hội, Tôm hắc bạch công tử, Tôm thẻ sốt Hoa Kỳ, Tôm chiên cơm cháy, Tôm chi lan Bắc Kinh… Ảnh minh họa 4 màu.
 MỤC LỤC
Tôm lăn bột
Bách hoa càng cua
Tôm bọc chiên giòn
Tôm chiên cốm
Tôm hồng bọc mía
Tai nấm nhồi tôm hấp
Tôm càng uyên ương
Tôm lụi tứ quý
Chả giò lồng đèn
Tôm nướng mỡ chài
Tôm hoàng hậu
Bánh mì tôm
Tôm bọc xôi chiên
Tôm nhúng giấm
Cẩm tú hoa lan
Tam kẹp tôm thẻ
Tôm Tứ Xuyên
Tôm quân cờ chiên xù
Tôm đồng tiền
Tôm rang me
Tôm dạ hội
Tôm hoàng bào
Tôm cuộn phô mai
Tôm rim cốt dừa
Tôm thẻ bọc da gà
Tôm hắc bạch công tử
Tôm hấp nước dừa
Chả giò bò bía
Chả giò cối
Chả giò rế
Hoành thánh
Chạo tôm
Nem nướng
Tôm tứ vị
Tôm bát trân
Tôm cuộn
Tôm xốt chao
Tôm thẻ sốt Hoa Kỳ
Tôm lạnh
Trứng cút bọc tôm
Tôm cua nghêu đút lò
Tôm nướng lá lốt
Tôm giòn kim ngân
Tôm tơ hồng
Tôm chiên xù
Tôm phấn
Tôm bao quản
Ra gu chuỗi
Tôm sốt trứng
Tôm xào nấm đông cô
Tôm bá vương
Tôm chiên cơm cháy
Tôm chi lan Bắc Kinh
Dồi tôm
Tôm Thái Lan
Kim chì hử
Chả giò pha lê
Tôm rang muối ớt
Tam anh hùng
Tôm hí hoa viên
Cách làm nước chấm"
24,Kỹ Thuật Nấu Ăn Đãi Tiệc 60 - Món Súp - Đồ Nguội-Đồ Chua,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-sup-do-nguoi-do-chua,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Trong các buổi đãi tiệc, ngoài các món chính, các món khai vị không thể thiếu như: súp, đồ nguội, đồ chua…- những món ăn khởi đầu mang tính “quyết định”, hấp dẫn thực khách hay không?

Ở quyển sách này, với sự kết hợp giữa hai tác giả Triệu Thị Chơi và Nguyễn Thị Phụng sẽ giúp bạn trổ tài nấu nướng. Mỗi món có nhiều cách chế biến khác nhau, đa dạng và nhiều vẻ.

Chẳng hạn, súp, có: súp đông cô, súp gà phủ xôi chiên, súp óc heo, súp mai tuyết nhĩ…; đồ nguội, có: giò thủ ngũ sắc, bát bửu giang lâm, bao tử nhồi jambon, chả lục bình…; đồ chua, có: dưa tỏi, kim chi, dưa rau muống, ngó sen ngâm chua…

Cuối sách, tác giả còn hướng dẫn cách làm các loại nước chấm để bạn có thể tham khảo và thực hiện, tạo cho món ăn thêm đậm đà, ngon miệng. Ảnh minh họa 4 màu."
25,Kỹ Thuật Nấu Ăn Đãi Tiệc - 60 Món Gỏi,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-goi,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Gỏi là một trong những món ăn thường thấy và được nhiều người ưa thích bởi vị chua – ngọt hòa quyện và sự kết hợp khéo léo giữa nhiều loại nguyên vật liệu: rau, trái cây, tôm, thịt heo, thịt gà, thịt bò, nước chấm…
Cuốn sách này tập hợp 60 món gỏi thông dụng, ngon miệng và đẹp mắt như: Gỏi uyên ương, Gỏi sò huyết, Gỏi khổ qua, Rồng bay qua biển, Gỏi bò Thái Lan, Gỏi bò nhúng me, Gỏi trùng dương, Gỏi sen thảo cuộn…
Thông qua cách hướng dẫn cụ thể, tỉ mỉ, người đọc có thể tự tay chế biến những món ăn hấp dẫn, góp phần làm cho bữa tiệc thêm phần như ý."
26,Kỹ Thuật Nấu Ăn Đãi Tiệc - 60 Món Gà,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-ga,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Nấu ăn cũng là một nghệ thuật, nó cũng đòi hỏi phải có tính thẩm mỹ, sự chịu khó và cả tính sáng tạo của bạn nữa. Một món ăn ngon thôi chưa đủ mà nó còn đòi hỏi phải đẹp mắt, màu sắc phải hài hòa, nhất là nấu các món ăn đãi tiệc.

Cuốn sách này sẽ giúp bạn, hướng dẫn bạn làm 60 Món Gà, sao cho vừa ngon vừa đẹp.

Sách hướng dẫn bạn từ khâu chọn mua nguyên vật liệu đến cách nấu từng món ăn, cách trình bày món ăn sao cho đẹp mắt. Cuối sách, tác giả còn giới thiệu đến bạn cách làm các loại nước chấm như: sốt chua ngọt, tương giấm, mắm nêm, nước mắm me, sốt dầu giấm, sốt xí muội, nước mắm đặc, nước mắm loãng, nước mắm gừng.

Sách viết ngắn gọn, dễ hiểu chắc chắn sẽ giúp bạn thực hành thành công.

Trong nguồn thực phẩm động vật phong phú thì gà là một trong những nguyên liệu có thể chế biến thành nhiều món ăn ngon miệng, bổ dưỡng và hầu như không thể thiếu được trong các bữa tiệc.

Cuốn sách này trình bày cách làm 60 món gà rất ngon như: Gà nướng cung đình, Gà bao thư, Uyên ương sắt cầm, Gà hầm bao tử, Phụng hoàng vũ khúc, Gà Mimosa, Gà Marango..."
27,Kỹ Thuật Nấu Ăn Đãi Tiệc - 60 Món Cua - Cá - Mực,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-cua-ca-muc,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Nấu ăn cũng là một nghệ thuật, nó cũng đòi hỏi phải có tính thẩm mỹ, sự chịu khó và cả tính sáng tạo của bạn nữa. Một món ăn ngon thôi chưa đủ mà nó còn đòi hỏi phải đẹp mắt, màu sắc phải hài hòa, nhất là nấu các món ăn đãi tiệc.

Cuốn sách này sẽ giới thiệu đến bạn đọc cách thực hiện 60 món Cua - Cá - Mực như: Cua sốt sa tế; Cua hấp bia; Cua rang me; Cua sốt chanh muối; Cua sốt chao; Cua lá lốt; Cua xào ngũ sắc; Cua sa tế; Cá chiên xù; Kình ngư sa lưới; Cá cuộn; Cá chẻm cuộn mỡ chài; Cá chẻm hấp gừng; Cá lóc sốt ngũ liễu; Mực nướng đồng tiền; Mực bông cúc; Mực chiên giòn; Mực cuộn kim chi; Chả đùm mực; v.v...

Với từng món Cua - Cá Mực, tác giả đều giới thiệu tỉ mỉ, từ khâu chuẩn bị nguyên vật liệu đến khâu chế biến và trình bày món ăn sao cho đẹp mắt. Cuối sách, tác giả còn giới thiệu đến bạn cách làm các loại nước chấm như: sốt chua ngọt, tương giấm, mắm nêm, nước mắm me, sốt dầu giấm, sốt xí muội, nước mắm đặc, nước mắm loãng, nước mắm gừng."
28,Kỹ Thuật Nấu Ăn Đãi Tiệc - 60 Món Cơm Canh,https://khosachonline.com/sach/ky-thuat-nau-an-dai-tiec-60-mon-com-canh,Ẩm thực - Nấu ăn,Triệu Thị Chơi - Nguyễn Thị Phụng,"Nấu ăn cũng là một nghệ thuật, nó cũng đòi hỏi phải có tính thẩm mỹ, sự chịu khó và cả tính sáng tạo của bạn nữa. Một món ăn ngon thôi chưa đủ mà nó còn đòi hỏi phải đẹp mắt, màu sắc phải hài hòa, nhất là nấu các món ăn đãi tiệc. 

Cuốn sách này sẽ giúp bạn, hướng dẫn bạn làm 60 món cơm - canh, sao cho vừa ngon vừa đẹp. Sách hướng dẫn bạn từ khâu chọn mua nguyên vật liệu đến cách nấu từng món ăn, cách trình bày món ăn sao cho đẹp mắt. Cuối sách, tác giả còn giới thiệu đến bạn cách làm các loại nước chấm như: sốt chua ngọt, tương giấm, mắm nêm, nước mắm me, sốt dầu giấm, sốt xí muội, nước mắm đặc, nước mắm loãng, nước mắm gừng 

Cơm dạ hội, Cơm lá sen, Cơm hạnh phúc, Cơm gà Italy, Cơm gà Tây Ban Nha, Canh chua lá giang, Canh mướp bún tàu thịt bằm, Canh chua cá thác lác, Canh cua rau đay, Canh măng giò heo… là những món ăn rất hấp dẫn và ngon miệng được giới thiệu trong Kỹ thuật nấu ăn đãi tiệc - 60 món cơm-canh. Sách viết ngắn gọn, dễ hiểu chắc chắn sẽ giúp bạn thực hành thành công. 
 "
29,50 Món Ăn Thái,https://khosachonline.com/sach/50-mon-an-thai,Ẩm thực - Nấu ăn,Đặng Thị Hằng,Cuốn sách 50 Món Ăn Thái của tác giả Đặng Thị Hằng sẽ chỉ cho chúng ta biết cách nấu ăn các món đặc sắc của người thái.
30,30 Món Ngon Đãi Tiệc,https://khosachonline.com/sach/30-mon-ngon-dai-tiec,Ẩm thực - Nấu ăn,Đỗ Kim Trung,"01.  Cá bống mú chiên giòn
02.  Khoai tây nhồi thịt bò
03.  Chả giò hải sản
04.  Gà hấp nhụy sen
05.  Chả cá ba sa bọc xúc xích
06.  Đậu hũ non chiên xù
07.  Sứa tươi trộn hỗn hợp
08.  Cánh gà nấu nấm hương
09.  Sò dương trộn chua ngọt
10.  Cá sa ba nướng sả
11.  Sò nhồi
12.  Nghêu chiên giòn
13.  Thịt nạc cuộn tôm hấp
14.  Chả đùm
15.  Chả cá thác lác hấp
16.  Lưỡi heo nấu đậu
17.  Chim mía ram
18.  Thịt đà điểu chiên xù
19.  Nem chua nướng
20.  Gà xốt patê
21.  Chim cút tiềm dừa
22.  Chả cá lăn cốm
23.  Cá hồi cuộn rau củ
24.  Hoành thánh hải sản chiên giòn
25.  Tôm hấp trái dừa
26.  Hải sản chiên giòn
27.  Chả cá bọc ngô bao tử
28.  Cá lóc hấp bầu
29.  Xúp cua
30.  Cháo cá lóc rau đắng"
31,567 Câu Hỏi Trắc Nghiệm Sinh Học 9,https://khosachonline.com/sach/567-cau-hoi-trac-nghiem-sinh-hoc-9,Tài Liệu Học Tập,Huỳnh Quốc Thành,"Cuốn sách ""567 câu hỏi trắc nghiệm Sinh học 9"" được biên soạn nhằm mục đích giúp đỡ các em học sinh ôn luyện phần trắc nghiệm Sinh học lớp 9, chuẩn bị ôn luyện thi vào các trường chuyên và năng khiếu

Mục lục:
Phần 1: Di truyền và biến dị
Chương 1: Menđen và di truyền học
Chương 2: Nhiễm sắc thể
Chương 3: ADN và GEN
Chương 4: Biến dị
Chương 5: Di truyền học và người
Chương 6: Ứng dụng di truyền học
Phần 2: Sinh vật và môi trường
Chương 1: Sinh vật và môi trường
Chương 2: Hệ sinh thái
Chương 3 - 4: Con người, dân số, môi trường, bảo vệ môi trường
Trân trọng giới thiệu!"
32,360 Câu Hỏi Trắc Nghiệm Vật Lý 9 - Có Đáp Án,https://khosachonline.com/sach/360-cau-hoi-trac-nghiem-vat-ly-9-co-dap-an,Tài Liệu Học Tập,Nhiều tác giả,"Cuốn sách 360 câu hỏi trắc nghiệm vật lý 9 có đáp án giúp các em, rèn luyện, nắm vựng kiến thức để trả lời tốt các câu trắc nghiệm tương ứng với cac nội dung trong sách giáo khoa 9. Cuối mỗi chương có phần hướng dẫn trả lời và đáp án giúp các em học sinh có thể kiểm tra kết quả."
33,572 Bài Tập Trắc Nghiệm Chuyên Đề Hàm Số 12 Nâng Cao (Có Đáp Án),https://khosachonline.com/sach/572-bai-tap-trac-nghiem-chuyen-de-ham-so-12-nang-cao-co-dap-an,Tài Liệu Học Tập,Đào Thanh Trúc,"""572 bài tập trắc nghiệm chuyên đề hàm số 12 nâng cao"" (có đáp án) do Đào Thanh Trúc tổng hợp và sưu tầm bao gồm các câu hỏi trắc nghiệm của các trường THPT chuyên trong cả nước như (Chuyên Amsterdam – Hà Nội,THPT Số 1 An Nhơn – Bình Định,THPT Phú Xuyên A – Hà Nội THPT,Chuyên Lào Cai,THPT Quảng Xương – Thanh Hóa...).
Đây là tài liệu tốt để các em thử sức, làm quen các dạng đề của các trường chuyên cũng như giúp các em nắm vựng kiến thức của chuyên đề hàm số."
34,Trắc Nghiệm Nâng Cao Nón - Trụ - Cầu,https://khosachonline.com/sach/trac-nghiem-nang-cao-non-tru-cau,Tài Liệu Học Tập,Đặng Việt Đông,"""Trắc nghiệm nâng cao nón - trụ - cầu"" của thầy Đặng Việt Đông sư tầm và tổng hợp bao gồm các bài toán trắc nghiệm được tuyển chọn từ các đề thi thử môn Toán, tài liệu thích hợp cho học sinh khá, giỏi ôn luyện điểm 8 – 9 – 10 trong kỳ thi THPT Quốc gia môn Toán.
Tài liệu gồm các chủ đề sau:
Chủ đề Mặt nón – khối nón
Chủ đề Mặt trụ – khối trụ
Chủ đề Mặt cầu – khối cầu
Chủ đề Mặt tròn xoay – khối tròn xoay
Chủ đề Ứng dụng thực tế"
35,100% Trọng Tâm Ôn Kiến Thức - Luyện Kỹ Năng Hóa Học 12,https://khosachonline.com/sach/100-trong-tam-on-kien-thuc-luyen-ky-nang-hoa-hoc-12,Tài Liệu Học Tập,Trần Văn Lục - Chu Thị Hạnh,"100% Trọng Tâm Ôn Kiến Thức – Luyện Kỹ Năng Hóa Học 12 được biên soạn từ những giáo viên có uy tín và kinh nghiệm nhiều năm biên soạn ra các bộ luyện đề sát với đề thi thật, lời giải chi tiết – đi từ công thức đến cách làm siêu dễ hiểu. Cuốn sách giúp học sinh lớp 12 phá tan những khó khăn trong việc học và luyện đề môn Hóa Học với phương pháp làm bài ngắn gọn và cô đọng nhất.
ĐIỂM NỔI BẬT – 100% Trọng Tâm Ôn Kiến Thức – Luyện Kỹ Năng Hóa Học 12
Nắm chắc toàn bộ kiến thức môn Hóa Học qua 8 chủ đề then chốt: bài tập Este – lipit, Amin – Amino axit, Peptit, Kim loại, điện phân, …… 
Tổng hợp kiến thức nền tảng và lý thuyết hóa các kỹ năng làm bài “siêu nhanh – siêu chuẩn” dành riêng cho các học sinh thân thiết của Megabook. 
Thử sức với 10 đề Hóa Học then chốt, 100% trọng tâm bài thi THPT Quốc Gia, luyện tập kiến thức then chốt theo lộ trình.
Lời giải chi tiết cho mỗi bộ đề, tổng hợp lý thuyết: Lời giải không đơn thuần chỉ có đáp án ĐÚNG/SAI – Các thầy cô giáo còn hướng dẫn các em hướng suy nghĩ để giải đề, tổng hợp lý thuyết những câu dễ bị sai; ghi ra cách làm nhanh nhất để “ăn điểm”.
Tích hợp các phương pháp làm những dạng đề Khó – những câu ăn điểm 9-10, Các kĩ năng làm bài Vật Lý siêu tốc dưới áp lực thời gian. Lời giải chi tiết – đi từ công thức đến cách làm siêu dễ hiểu.
Với tất cả những lợi ích trên, cuốn sách “100% Trọng Tâm Ôn Kiến Thức – Luyện Kỹ Năng Hóa Học 12 ’’ được kì vọng giúp Học sinh THPT trang bị đầy đủ cho mình kỹ năng và vốn kiến thức chuẩn bị cho kì thi THPT Quốc Gia."
36,Hướng Dẫn Giải Bài Tập Hình Học 10,https://khosachonline.com/sach/huong-dan-giai-bai-tap-hinh-hoc-10,Tài Liệu Học Tập,Nguyễn Văn Lộc,"Cuốn sách ""Hướng Dẫn Giải Bài Tập Hình Học Lớp 10"" do Nguyễn Văn Lộc làm chủ biên, bao gồm các chương, mỗi chương đều có các phần (tóm tắt lý thuyết, bài tập cơ bản, bài tập tương tự và nâng cao, đáp số và hướng dẫn giải)
Trong đó:
Tóm tắt lí thuyết: trình bày những vấn đề lí thuyết trọng tâm của chương trình mà các em cần phải hiểu và nắm vững.
Bài tập cơ bản: Trình bày lời giải của tất cả các bài tập sách giáo khoa, mỗi bài tập đều nêu đầy đủ các bước lập luận với căn cứ là các định nghĩa, định lí, tính chất đã học.
Bài tập tương tự và nâng cao: giới thiệu các bài taajpj cùng dạng với bài tập sách giáo khoa và ác bài tập nâng cao có đánh dấu * dành cho học ính khá, giỏi.
Đáp số và hướng dẫn giải: trình bày đáp số và hướng dẫn giải các bài tập ở phần 3."
37,Phương Pháp Giải Nhanh Các Dạng Bài Tập Sinh Học,https://khosachonline.com/sach/phuong-phap-giai-nhanh-cac-dang-bai-tap-sinh-hoc,Tài Liệu Học Tập,Phan Khắc Nghệ,"Cuốn sách “ Phương pháp giải nhanh các dạng bài tập Sinh học” được viết bám sát chương trình môn sinh học THPT theo hướng tăng cường rèn luyện các kĩ năng vận dụng trí thức, kĩ năng giải nhanh các dạng bài tập cho học sinh. Trong cuốn sách này chúng tôi đã đưa ra những cách giải độc đáo, ngắn gọn nhất, giúp học sinh dễ dàng hiểu được kiến thức trọng tâm và làm tốt các bài thi trong các kì thi tuyển sinh đại học, chọn lọc học sinh giỏi.
Nội dung của mỗi phần được trình bày theo 3 mục:
– Tóm tắc lý thuyết
– Các dạng bài tập và phương pháp giải
– Bài tập vận dụng và đáp án
Hi vọng, cuốn sách này không chỉ là một tài liệu tham khảo hữu ích giúp học sinh tự học mà còn là một tư liệu quý để giáo viên tham khảo sử dụng trong công tác bồi dưỡng và phụ đạo cho học sinh."
38,Sổ Tay Tóm Tắt Công Thức Giải Nhanh Môn Vật Lý 12,https://khosachonline.com/sach/so-tay-tom-tat-cong-thuc-giai-nhanh-mon-vat-ly-12,Tài Liệu Học Tập,Lê Tiến Hà,"""Sổ tay tóm tắt Công Thức Giải Nhanh môn Vật Lý 12"" là cuốn sách tóm tắt đầy đủ nội dung, kiến thức, công thức giải các bài toán Vật Lý THPT lớp 12. Với cuốn sách nỳ trong tay bạn hoàn toàn có thể ghi nhớ được những công thức Vật Lý và dễ dàng áp dụng chúng cho những bài toán trong các đề kiếm tra và trong các kỳ thi lớn nhỏ ..."
39,Đề Thi Trắc Nghiệm Môn Toán 10-11-12 Luyện Thi Đại Học,https://khosachonline.com/sach/de-thi-trac-nghiem-mon-toan-10-11-12-luyen-thi-dai-hoc,Tài Liệu Học Tập,Lê Mậu Thảo,"Cuốn sách được biên soạn với nội dung gồm có 25 đề thi với đáp án tương ứng với 25 đề giúp các em có thêm tài liệu tham khảo để tự ôn tập, củng cố và tự nâng cao kiến thức của mình. Hi vọng cuốn sách này sẽ là tài liệu hữu ích đối với quý thầy cô và các em học sinh trong quá trình học tập và giảng dạy."
40,Những Bài Làm Văn Tiêu Biểu 10,https://khosachonline.com/sach/nhung-bai-lam-van-tieu-bieu-10,Tài Liệu Học Tập,Nguyễn Xuân Lạc,"Cuốn sách ""Những Bài Làm Văn Tiêu Biểu 10"" của tác giả Nguyễn Xuân Lạc soạn thảo nhằm giúp các em làm tốt các bài văn viết trong năm học, góp phần rèn luyện kĩ năng làm bài. Cuốn sách bao gồm 4 phần với 33 bài làm văn tiêu biểu:
Các dạng viết và phát biểu cảm nghĩ 5 bài ôn lại THCS
Các dạng bài viết về văn tự sự 10 bài
Các dạng bài viết về văn thuyết minh 15 bài
Các dạng bài viết về văn nghị luận 3 bài
Các bài văn này đều được soạn thảo và chọn lọc theo định hướng chương trình và sách giáo khoa lớp 10 của Bộ giáo dục và Đào tạo."
